DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
12/27/2015,1.535,BROOKLYN,1.233,0.1169117,0.3275858,"(40.618022, -73.914214)",EAST 64 STREET,AVENUE T,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3361920,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
12/27/2015,2.35,BROOKLYN,1.209,0.1263478,0.302445,"(40.627458, -73.939355)",EAST 38 STREET,AVENUE J,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,,3361923,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
12/30/2015,1.55,MANHATTAN,0.013,0.2277446,0.2365323,"(40.728855, -74.005268)",VARICK STREET,DOWNING STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Driver Inexperience,,,,3362809,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/30/2015,2.22,MANHATTAN,0.038,0.3243199,0.3054944,"(40.82543, -73.936306)",WEST 151 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Backing Unsafely,Driver Inexperience,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,3362890,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,OTHER
12/31/2015,0.742,BRONX,0.452,0.3483304,0.3233913,"(40.84944, -73.918409)",WEST 176 STREET,ANDREWS AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Passenger Distraction,,,3362960,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SMALL COM VEH(4 TIRES),,
12/31/2015,0.555,BRONX,0.462,0.3745731,0.3334217,"(40.875683, -73.908378)",BROADWAY,WEST 228 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Traffic Control Disregarded,,,3363003,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,UNKNOWN,,
12/30/2015,1.145,BROOKLYN,1.233,0.1257119,0.3150928,"(40.626822, -73.926707)",FLATLANDS AVENUE,EAST 51 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3363039,PASSENGER VEHICLE,PASSENGER VEHICLE,UNKNOWN,,
12/30/2015,1.73,BROOKLYN,1.202,0.1595463,0.3114788,"(40.660656, -73.930321)",EAST 51 STREET,RUTLAND ROAD,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Lost Consciousness,Physical Disability,Traffic Control Disregarded,,3363053,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
12/31/2015,0.025,MANHATTAN,0.021,0.2572192,0.2728643,"(40.758329, -73.968936)",EAST 54 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Turning Improperly,Driver Inattention/Distraction,,,3363383,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
12/25/2015,1.1,QUEENS,1.367,0.2520811,0.3851375,"(40.753191, -73.856662)",111 STREET,38 AVENUE,,0,0,0,0,0,0,0,0,Failure to Keep Right,Other Vehicular,Other Vehicular,,,3364463,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
12/31/2015,2,QUEENS,1.376,0.2552952,0.3438913,"(40.756405, -73.897909)",32 AVENUE,69 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3364467,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
5/15/2014,0.106,BROOKLYN,1.206,0.1816907,0.3354246,"(40.682801, -73.906375)",BUSHWICK AVENUE,FURMAN AVENUE,,4,0,0,0,0,0,4,0,Outside Car Distraction,Pavement Slippery,Pavement Slippery,,,337293,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,,
5/25/2014,2.23,MANHATTAN,0.001,0.214557,0.2627368,"(40.715667, -73.979063)",DELANCEY STREET,LEWIS STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Traffic Control Disregarded,,,341177,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
5/26/2014,0.3,BROOKLYN,1.21,0.2126878,0.2902086,"(40.713798, -73.951591)",UNION AVENUE,KEAP STREET,,0,0,0,0,0,0,0,0,Other Electronic Device,Fatigued/Drowsy,Fatigued/Drowsy,,,341381,TAXI,TAXI,PICK-UP TRUCK,,
5/25/2014,1.925,QUEENS,1.427,0.2155663,0.4867902,"(40.716676, -73.75501)",93 AVENUE,207 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,341414,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
5/30/2014,0.15,BROOKLYN,1.223,0.0787172,0.2655886,"(40.579827, -73.976211)",SHELL ROAD,NEPTUNE AVENUE,,0,0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,Outside Car Distraction,,,343351,MOTORCYCLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
6/1/2014,0.505,MANHATTAN,0.026,0.3078631,0.2934748,"(40.808973, -73.948325)",WEST 125 STREET,7 AVENUE,,2,0,0,0,0,0,2,0,Outside Car Distraction,Illness,Other Electronic Device,,,344266,LIVERY VEHICLE,TAXI,LIVERY VEHICLE,,
6/1/2014,1.23,STATEN ISLAND,0.311,0.0368926,0.0685881,"(40.538003, -74.173212)",FABIAN STREET,AMBOY ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Fatigued/Drowsy,Driver Inattention/Distraction,,,344679,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
6/2/2014,1.1,BROOKLYN,1.219,0.1403251,0.2239854,"(40.641435, -74.017815)",4 AVENUE,59 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,345005,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
6/3/2014,0.725,MANHATTAN,0.064,0.266914,0.2715186,"(40.768024, -73.970281)",5 AVENUE,EAST 65 STREET,,0,0,0,0,0,0,0,0,Brakes Defective,Brakes Defective,Tire Failure/Inadequate,,,345376,VAN,TAXI,SPORT UTILITY / STATION WAGON,,
6/3/2014,0.75,MANHATTAN,0.064,0.2648733,0.2763552,"(40.765983, -73.965445)",EAST 65 STREET,LEXINGTON AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Other Vehicular,,,345380,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
6/2/2014,1.948,BROOKLYN,1.234,0.0806759,0.2937274,"(40.581786, -73.948073)",SHORE BOULEVARD,OCEAN AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Traffic Control Disregarded,,,345516,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
6/5/2014,0.85,QUEENS,1.417,0.1974765,0.4276186,"(40.698587, -73.814181)",ARCHER AVENUE,VANWYCK EXPRESSWAY,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,346795,SPORT UTILITY / STATION WAGON,TAXI,SPORT UTILITY / STATION WAGON,,
6/6/2014,0.817,MANHATTAN,0.025,0.2995491,0.2874075,"(40.800659, -73.954392)",WEST 112 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,347125,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
6/8/2014,1.4,QUEENS,1.363,0.2380639,0.4781906,"(40.739174, -73.763609)",210 STREET,73 AVENUE,,0,0,0,0,0,0,0,0,Fell Asleep,Fell Asleep,Fell Asleep,,,348401,UNKNOWN,PASSENGER VEHICLE,PASSENGER VEHICLE,,
6/9/2014,0.359,BRONX,0.456,0.3395162,0.3387476,"(40.840626, -73.903052)",PARK AVENUE,EAST 172 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Alcohol Involvement,,,,348666,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,
6/11/2014,0.81,MANHATTAN,0.024,0.2961958,0.2775127,"(40.797306, -73.964287)",COLUMBUS AVENUE,WEST 103 STREET,,0,0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,Traffic Control Disregarded,,,349735,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,OTHER,,
6/13/2014,1.025,BRONX,0.453,0.303586,0.3194137,"(40.804696, -73.922386)",BRUCKNER BOULEVARD,BROWN PLACE,,0,0,0,0,0,0,0,0,Prescription Medication,Prescription Medication,Prescription Medication,,,350769,OTHER,PASSENGER VEHICLE,OTHER,,
6/15/2014,1.426,MANHATTAN,0.064,0.2642476,0.2759,"(40.765358, -73.9659)",LEXINGTON AVENUE,EAST 64 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,351782,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
6/16/2014,1.42,MANHATTAN,0.015,0.2472555,0.2613973,"(40.748366, -73.980403)",EAST 36 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Backing Unsafely,,,352252,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,,
6/16/2014,0.9,BROOKLYN,1.217,0.1315099,0.2686049,"(40.63262, -73.973195)",18 AVENUE,EAST 5 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,353009,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
6/16/2014,2.3,QUEENS,1.416,0.1710408,0.3986188,"(40.672151, -73.843181)",CROSSBAY BOULEVARD,PITKIN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Outside Car Distraction,Outside Car Distraction,,,353183,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
6/19/2014,1.945,QUEENS,1.1,0.2455601,0.2939642,"(40.74667, -73.947836)",21 STREET,45 ROAD,,1,0,0,0,0,0,1,0,Other Vehicular,Driver Inattention/Distraction,Other Vehicular,,,354979,OTHER,OTHER,SPORT UTILITY / STATION WAGON,,
6/20/2014,1.305,BROOKLYN,1.205,0.1990142,0.2946707,"(40.700124, -73.947129)",HARRISON AVENUE,FLUSHING AVENUE,,0,0,0,0,0,0,0,0,Other Electronic Device,Other Vehicular,Other Vehicular,,,355397,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
6/21/2014,1.32,MANHATTAN,0,0.2498808,0.2511767,"(40.750991, -73.990623)",WEST 34 STREET,7 AVENUE,,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Fatigued/Drowsy,Fatigued/Drowsy,,355671,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
6/24/2014,2.22,MANHATTAN,0.021,0.256015,0.2698931,"(40.757125, -73.971907)",EAST 51 STREET,LEXINGTON AVENUE,,1,0,0,0,0,0,1,0,Other Electronic Device,Fatigued/Drowsy,Fatigued/Drowsy,,,356737,TAXI,TAXI,TAXI,,
6/21/2014,1.334,BROOKLYN,1.213,0.0825478,0.2552538,"(40.583658, -73.986546)",CROPSEY AVENUE,BAY 52 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,356891,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
6/23/2014,0.7,BROOKLYN,1.248,0.2005457,0.2811906,"(40.701656, -73.960609)",WILLIAMSBURG STREET EAST,HEWES STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Outside Car Distraction,Outside Car Distraction,,,357077,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
6/27/2014,1.445,MANHATTAN,0.127,0.2821378,0.2970766,"(40.783248, -73.944723)",EAST 96 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,358523,PASSENGER VEHICLE,VAN,SPORT UTILITY / STATION WAGON,,
6/30/2014,0.106,QUEENS,1.364,0.2354181,0.4434789,"(40.736528, -73.798321)",65 AVENUE,171 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,Driver Inexperience,Driver Inexperience,,360510,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
7/1/2014,1.845,MANHATTAN,0.018,0.26435,0.2598103,"(40.76546, -73.98199)",BROADWAY,WEST 56 STREET,,2,0,0,0,0,0,2,0,Lost Consciousness,Fatigued/Drowsy,Fatigued/Drowsy,,,360785,TAXI,TAXI,TAXI,,
7/3/2014,2.13,BROOKLYN,1.21,0.2053692,0.2780556,"(40.706479, -73.963744)",BEDFORD AVENUE,CLYMER STREET,,1,0,0,0,0,0,1,0,Outside Car Distraction,Outside Car Distraction,Outside Car Distraction,,,362124,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
7/5/2014,1.605,BRONX,0.463,0.3580283,0.4235664,"(40.859138, -73.818234)",SHORE ROAD,PELHAM PARKWAY,,0,0,0,0,0,0,0,0,Other Vehicular,Alcohol Involvement,Driver Inattention/Distraction,,,362369,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
7/9/2014,1.7,MANHATTAN,0.064,0.2632554,0.2801917,"(40.764365, -73.961608)",EAST 65 STREET,2 AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Other Vehicular,,,362882,PASSENGER VEHICLE,PICK-UP TRUCK,PASSENGER VEHICLE,,
7/9/2014,2.115,MANHATTAN,0.034,0.2965686,0.3045179,"(40.797679, -73.937282)",2 AVENUE,EAST 117 STREET,,2,0,0,0,0,0,2,0,Glare,Pavement Slippery,Pavement Slippery,,,362917,PICK-UP TRUCK,PASSENGER VEHICLE,PASSENGER VEHICLE,,
1/13/2013,0.418,MANHATTAN,0.018,0.2636807,0.2575178,"(40.764791, -73.984282)",WEST 54 STREET,8 AVENUE,,2,0,0,0,0,0,2,0,Driver Inexperience,Other Electronic Device,Fatigued/Drowsy,,,39972,PASSENGER VEHICLE,TAXI,TAXI,,
1/29/2013,1.93,MANHATTAN,0.016,0.2555443,0.2632333,"(40.756654, -73.978567)",WEST 47 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Driver Inexperience,Driver Inexperience,,,40147,TAXI,PASSENGER VEHICLE,VAN,,
3/11/2013,2.1,MANHATTAN,0.016,0.2561755,0.2636847,"(40.757286, -73.978115)",5 AVENUE,WEST 48 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Fatigued/Drowsy,Other Vehicular,,,40568,TAXI,TAXI,TAXI,,
3/13/2013,1.536,MANHATTAN,0.018,0.2703541,0.2474538,"(40.771464, -73.994346)",WEST 57 STREET,WEST SIDE HIGHWAY,,2,0,0,0,0,0,2,0,Prescription Medication,Prescription Medication,Prescription Medication,,,40591,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,,
4/30/2013,0.915,MANHATTAN,0.018,0.2612863,0.2631991,"(40.762396, -73.978601)",WEST 54 STREET,6 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Fatigued/Drowsy,Fatigued/Drowsy,,,41088,TAXI,TAXI,TAXI,,
5/4/2013,1.242,MANHATTAN,0.018,0.2657658,0.262724,"(40.766876, -73.979076)",CENTRAL PARK SOUTH,7 AVENUE,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,41151,PASSENGER VEHICLE,TAXI,TAXI,,
5/7/2013,0.815,MANHATTAN,0.018,0.2656689,0.2450382,"(40.766779, -73.996762)",WEST SIDE HIGHWAY,WEST 50 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,41195,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
5/14/2013,1.022,MANHATTAN,0.035,0.2586201,0.2501167,"(40.75973, -73.991683)",WEST 44 STREET,9 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,41257,PICK-UP TRUCK,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
8/1/2013,1.4,MANHATTAN,0.018,0.268682,0.2537354,"(40.769792, -73.988065)",WEST 58 STREET,10 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Fatigued/Drowsy,Fatigued/Drowsy,,,42242,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
9/3/2013,2.11,MANHATTAN,0.021,0.256015,0.2698931,"(40.757125, -73.971907)",LEXINGTON AVENUE,EAST 51 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,42583,TAXI,TAXI,TAXI,,
7/2/2014,1.13,MANHATTAN,0.02,0.2712224,0.2830846,"(40.772332, -73.958715)",EAST 76 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Fatigued/Drowsy,Other Vehicular,,,470861,TAXI,TAXI,PASSENGER VEHICLE,,
7/7/2014,1.43,MANHATTAN,0.021,0.259119,0.2802795,"(40.760229, -73.96152)",EAST 60 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Obstruction/Debris,Obstruction/Debris,Obstruction/Debris,Obstruction/Debris,,470862,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
7/7/2014,0.91,MANHATTAN,0.064,0.2622555,0.2825592,"(40.763366, -73.959241)",EAST 65 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,470864,TAXI,UNKNOWN,TAXI,,
1/5/2013,1.738,MANHATTAN,0.027,0.2744524,0.291463,"(40.775562, -73.950337)",EAST 84 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Fatigued/Drowsy,Fatigued/Drowsy,,,47087,PASSENGER VEHICLE,TAXI,TAXI,,
7/12/2014,2.235,MANHATTAN,0.027,0.2748131,0.2886326,"(40.775923, -73.953167)",2 AVENUE,EAST 83 STREET,,0,0,0,0,0,0,0,0,Outside Car Distraction,Other Vehicular,Traffic Control Disregarded,,,470885,PASSENGER VEHICLE,TAXI,SPORT UTILITY / STATION WAGON,,
1/7/2013,1.55,MANHATTAN,0.074,0.2695999,0.2908673,"(40.77071, -73.950933)",EAST 78 STREET,YORK AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,Other Vehicular,,,47107,SMALL COM VEH(4 TIRES),TAXI,SPORT UTILITY / STATION WAGON,,
1/10/2013,0.63,MANHATTAN,0.027,0.2758001,0.2843295,"(40.77691, -73.95747)",EAST 82 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,47129,LARGE COM VEH(6 OR MORE TIRES),LARGE COM VEH(6 OR MORE TIRES),UNKNOWN,,
1/11/2013,1.3,MANHATTAN,0.127,0.2767504,0.2960864,"(40.77786, -73.945714)",YORK AVENUE,EAST 89 STREET,,3,0,0,0,0,0,3,0,Following Too Closely,Other Vehicular,Other Vehicular,Other Vehicular,,47150,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,VAN,SPORT UTILITY / STATION WAGON,
1/26/2013,1.95,MANHATTAN,0.021,0.2594905,0.2774858,"(40.760601, -73.964314)",EAST 59 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,47328,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,PASSENGER VEHICLE,PASSENGER VEHICLE,
1/27/2013,1.83,MANHATTAN,0.02,0.268373,0.2839348,"(40.769483, -73.957865)",2 AVENUE,EAST 73 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Driver Inattention/Distraction,,,47340,TAXI,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
2/10/2013,0.83,MANHATTAN,0.064,0.2648013,0.2783984,"(40.765911, -73.963402)",EAST 66 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Other Vehicular,Traffic Control Disregarded,,,47496,TAXI,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
2/11/2013,1.32,MANHATTAN,0.021,0.2594905,0.2774858,"(40.760601, -73.964314)",EAST 59 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,47506,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PICK-UP TRUCK,,
2/1/2013,1.645,MANHATTAN,0.064,0.2661801,0.2751934,"(40.76729, -73.966607)",EAST 66 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,47575,TAXI,BICYCLE,PASSENGER VEHICLE,,
2/18/2013,0.74,MANHATTAN,0.027,0.2741355,0.2941779,"(40.775246, -73.947622)",YORK AVENUE,EAST 85 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Other Vehicular,Other Vehicular,,,47580,TAXI,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
2/24/2013,0.02,MANHATTAN,0.02,0.2699965,0.2800909,"(40.771107, -73.961709)",EAST 73 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,47637,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,TAXI,,
2/26/2013,1.605,MANHATTAN,0.074,0.2745304,0.2812886,"(40.77564, -73.960511)",EAST 79 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Turning Improperly,Other Vehicular,,,47661,BUS,TAXI,SPORT UTILITY / STATION WAGON,,
3/3/2013,1.745,MANHATTAN,0.02,0.2705858,0.2826184,"(40.771696, -73.959182)",3 AVENUE,EAST 75 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Traffic Control Disregarded,Fatigued/Drowsy,,,47713,TAXI,PASSENGER VEHICLE,TAXI,,
3/17/2013,0.43,MANHATTAN,0.127,0.2834055,0.2919753,"(40.784516, -73.949825)",EAST 95 STREET,3 AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Other Vehicular,,,47871,TAXI,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
3/19/2013,1.31,MANHATTAN,0.027,0.2758476,0.2822534,"(40.776958, -73.959547)",PARK AVENUE,EAST 81 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,47901,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),SMALL COM VEH(4 TIRES),,
3/20/2013,2.13,MANHATTAN,0.064,0.2667502,0.2777244,"(40.76786, -73.964076)",EAST 68 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,47917,TAXI,TAXI,TAXI,,
3/22/2013,1.215,MANHATTAN,0.064,0.2623206,0.2765885,"(40.763431, -73.965211)",EAST 62 STREET,3 AVENUE,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Turning Improperly,Other Vehicular,Other Vehicular,,47935,PASSENGER VEHICLE,MOTORCYCLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
3/24/2013,1.925,MANHATTAN,0.027,0.276764,0.2900566,"(40.777874, -73.951743)",EAST 86 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,47957,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SMALL COM VEH(4 TIRES)
3/26/2013,1.33,MANHATTAN,0.064,0.2620041,0.2792849,"(40.763114, -73.962515)",EAST 63 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,47975,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,LIVERY VEHICLE,,
4/6/2013,1.65,MANHATTAN,0.02,0.2673759,0.2781832,"(40.768486, -73.963617)",LEXINGTON AVENUE,EAST 69 STREET,,1,0,1,0,0,0,0,0,Other Vehicular,Failure to Yield Right-of-Way,Other Vehicular,,,48087,TAXI,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
4/8/2013,1,MANHATTAN,0.064,0.2613077,0.2848148,"(40.762418, -73.956985)",YORK AVENUE,EAST 65 STREET,,2,0,0,0,0,0,2,0,Other Vehicular,Other Vehicular,Traffic Control Disregarded,,,48110,LIVERY VEHICLE,SPORT UTILITY / STATION WAGON,TAXI,,
4/28/2013,1.02,MANHATTAN,0.064,0.2636219,0.2754412,"(40.764732, -73.966359)",EAST 63 STREET,LEXINGTON AVENUE,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Other Vehicular,Other Vehicular,,,48370,VAN,TAXI,SPORT UTILITY / STATION WAGON,,
5/7/2013,1.44,MANHATTAN,0.02,0.2725794,0.2798613,"(40.773689, -73.961939)",PARK AVENUE,EAST 76 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Fatigued/Drowsy,Other Vehicular,,,48476,LIVERY VEHICLE,TAXI,SMALL COM VEH(4 TIRES),,
5/11/2013,1.315,MANHATTAN,0.127,0.2793268,0.291918,"(40.780437, -73.949882)",2 AVENUE,EAST 90 STREET,,0,0,0,0,0,0,0,0,Outside Car Distraction,Other Vehicular,Other Vehicular,,,48542,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
5/11/2013,1.645,MANHATTAN,0.027,0.2770287,0.2873163,"(40.778139, -73.954484)",3 AVENUE,EAST 85 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Pavement Slippery,Pavement Slippery,,,48551,TAXI,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
