DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
04/03/2016,22:23,MANHATTAN,10029,40.7870644,-73.941936,"(40.787064, -73.941936)",EAST 102 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Traffic Control Disregarded,,,3409465,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/10/2016,0:35,MANHATTAN,10128,40.7851932,-73.9493331,"(40.785193, -73.949333)",3 AVENUE,EAST 96 STREET,,1,0,0,0,0,0,1,0,Driver Inexperience,Driver Inexperience,Driver Inexperience,Driver Inexperience,Driver Inexperience,3409487,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
03/17/2016,7:45,MANHATTAN,10024,40.788358,-73.9745227,"(40.788358, -73.974523)",AMSTERDAM AVENUE,WEST 87 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Traffic Control Disregarded,,,3409553,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/24/2016,16:20,MANHATTAN,10025,40.7991318,-73.9666629,"(40.799132, -73.966663)",WEST 104 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,Driver Inexperience,,,3409580,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/10/2016,15:14,MANHATTAN,10025,40.7991021,-73.968541,"(40.799102, -73.968541)",BROADWAY,WEST 103 STREET,,2,0,2,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,3409631,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
03/19/2016,10:00,MANHATTAN,10029,40.7960032,-73.9354092,"(40.796003, -73.935409)",EAST 116 STREET,1 AVENUE,,3,0,0,0,0,0,3,0,Physical Disability,Physical Disability,Physical Disability,,,3409714,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/04/2016,15:05,MANHATTAN,10035,40.8024947,-73.9408968,"(40.802495, -73.940897)",PARK AVENUE,EAST 121 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,3409837,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/11/2016,17:00,MANHATTAN,10029,40.7992856,-73.9453602,"(40.799286, -73.94536)",EAST 115 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3409909,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/20/2016,7:05,MANHATTAN,10035,40.8027515,-73.933575,"(40.802752, -73.933575)",2 AVENUE,EAST 125 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3409986,VAN,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/18/2016,9:30,MANHATTAN,10031,40.8220716,-73.9499229,"(40.822072, -73.949923)",AMSTERDAM AVENUE,WEST 140 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,3410014,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/05/2016,19:39,MANHATTAN,10027,40.8080019,-73.9638986,"(40.808002, -73.963899)",WEST 116 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3410074,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/21/2016,15:48,MANHATTAN,10027,40.8187571,-73.9597705,"(40.818757, -73.95977)",RIVERSIDE DRIVE,WEST 131 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3410099,PASSENGER VEHICLE,MOTORCYCLE,PASSENGER VEHICLE,,
03/24/2016,3:30,MANHATTAN,10027,40.8069826,-73.9534995,"(40.806983, -73.953499)",WEST 120 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,3410123,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/07/2016,22:15,MANHATTAN,10027,40.8089731,-73.9483252,"(40.808973, -73.948325)",WEST 125 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3410166,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/18/2016,15:50,MANHATTAN,10026,40.8024695,-73.9586895,"(40.80247, -73.958689)",WEST 112 STREET,MANHATTAN AVENUE,,2,0,0,0,0,0,2,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,3410189,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/20/2016,15:50,MANHATTAN,10031,40.8252325,-73.9476044,"(40.825233, -73.947604)",WEST 145 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Failure to Keep Right,Failure to Keep Right,Failure to Keep Right,,,3410217,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/26/2016,11:00,MANHATTAN,10031,40.828974,-73.9485915,"(40.828974, -73.948591)",WEST 149 STREET,BROADWAY,,1,0,0,0,0,0,1,0,Driver Inexperience,Driver Inexperience,Driver Inexperience,,,3410230,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/28/2016,14:00,MANHATTAN,10032,40.8379085,-73.9383428,"(40.837909, -73.938343)",WEST 165 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3410550,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/10/2016,2:55,MANHATTAN,10032,40.8392323,-73.9455442,"(40.839232, -73.945544)",WEST 163 STREET,RIVERSIDE DRIVE,,0,0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,Outside Car Distraction,Outside Car Distraction,,3410624,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
04/20/2016,0:30,BROOKLYN,11203,40.6418376,-73.9341712,"(40.641838, -73.934171)",EAST 45 STREET,AVENUE D,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3432145,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/23/2016,23:07,BROOKLYN,11226,40.6541504,-73.94993,"(40.65415, -73.94993)",NOSTRAND AVENUE,LENOX ROAD,,1,0,0,0,0,0,1,0,Prescription Medication,Prescription Medication,Prescription Medication,,,3432146,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/22/2016,10:50,BROOKLYN,11213,40.6778626,-73.9386241,"(40.677863, -73.938624)",ATLANTIC AVENUE,ALBANY AVENUE,,6,0,0,0,0,0,6,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,3432567,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
04/26/2016,12:06,QUEENS,11101,40.7489156,-73.9373965,"(40.748916, -73.937396)",QUEENS BOULEVARD,JACKSON AVENUE,,1,0,0,0,0,0,1,0,Lost Consciousness,Lost Consciousness,Lost Consciousness,Lost Consciousness,,3432964,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
04/07/2016,9:40,MANHATTAN,10021,40.7675352,-73.9532491,"(40.767535, -73.953249)",EAST 73 STREET,YORK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3433453,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/09/2016,20:40,QUEENS,11358,40.7628902,-73.805526,"(40.76289, -73.805526)",NORTHERN BOULEVARD,160 STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Prescription Medication,Prescription Medication,,,3434095,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/17/2016,18:15,QUEENS,11377,40.7356611,-73.9018953,"(40.735661, -73.901895)",51 AVENUE,64 STREET,,3,0,0,0,0,0,3,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,3425446,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/30/2016,9:30,BROOKLYN,11236,40.6324946,-73.888223,"(40.632495, -73.888223)",ROCKAWAY PARKWAY,SEAVIEW AVENUE,,0,0,0,0,0,0,0,0,Other Electronic Device,Other Electronic Device,Other Electronic Device,,,3417084,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/28/2016,21:40,BROOKLYN,11225,40.6639058,-73.9509752,"(40.663906, -73.950975)",NOSTRAND AVENUE,STERLING STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3417710,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/03/2016,15:05,QUEENS,11364,40.7442412,-73.7761682,"(40.744241, -73.776168)",HOLLIS COURT BOULEVARD,FRANCIS LEWIS BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,3427469,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
03/15/2016,13:30,MANHATTAN,10033,40.8513229,-73.9402859,"(40.851323, -73.940286)",WEST 181 STREET,CABRINI BOULEVARD,,1,0,0,0,0,0,1,0,Outside Car Distraction,Outside Car Distraction,Outside Car Distraction,,,3410690,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/28/2016,8:10,MANHATTAN,10034,40.8636899,-73.9170643,"(40.86369, -73.917064)",WEST 207 STREET,9 AVENUE,,1,0,0,0,0,0,1,0,Turning Improperly,Turning Improperly,Turning Improperly,,,3410747,OTHER,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/28/2016,17:30,MANHATTAN,10034,40.8664489,-73.9304888,"(40.866449, -73.930489)",RIVERSIDE DRIVE,HENSHAW STREET,,0,0,0,0,0,0,0,0,Accelerator Defective,Accelerator Defective,Accelerator Defective,,,3410750,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/30/2016,14:15,MANHATTAN,10034,40.8698764,-73.9208965,"(40.869876, -73.920896)",SEAMAN AVENUE,ISHAM STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Following Too Closely,Following Too Closely,,,3410759,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/17/2016,6:45,BRONX,10454,40.8100528,-73.9251435,"(40.810053, -73.925143)",ALEXANDER AVENUE,EAST 138 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3410935,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/28/2016,9:59,BRONX,10451,40.8137456,-73.9313928,"(40.813746, -73.931393)",EAST 138 STREET,EXTERIOR STREET,,1,0,0,0,0,0,1,0,Pavement Slippery,Pavement Slippery,Pavement Slippery,,,3410992,OTHER,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/01/2016,0:33,BRONX,10451,40.8193582,-73.918283,"(40.819358, -73.918283)",EAST 153 STREET,COURTLANDT AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Traffic Control Disregarded,,,3411022,PASSENGER VEHICLE,MOTORCYCLE,PASSENGER VEHICLE,,
04/11/2016,17:20,BRONX,10455,40.8175765,-73.9035773,"(40.817577, -73.903577)",EAST 156 STREET,UNION AVENUE,,2,0,0,0,0,0,2,0,Physical Disability,Physical Disability,Physical Disability,,,3411141,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/12/2016,16:00,BRONX,10454,40.8060119,-73.9089943,"(40.806012, -73.908994)",BRUCKNER EXPRESSWAY,EAST 141 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,3411145,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/20/2016,21:30,BRONX,10455,40.8203953,-73.9139642,"(40.820395, -73.913964)",EAST 156 STREET,ELTON AVENUE,,1,0,0,0,0,0,1,0,Fell Asleep,Fell Asleep,Fell Asleep,Fell Asleep,,3411248,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
03/25/2016,13:38,BRONX,10459,40.8187987,-73.8921191,"(40.818799, -73.892119)",BRUCKNER BOULEVARD,BARRETTO STREET,,2,0,0,0,0,0,2,0,Lost Consciousness,Lost Consciousness,Lost Consciousness,,,3411343,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/27/2016,22:30,BRONX,10459,40.8267434,-73.8878967,"(40.826743, -73.887897)",WESTCHESTER AVENUE,LONGFELLOW AVENUE,,0,0,0,0,0,0,0,0,Failure to Keep Right,Failure to Keep Right,Failure to Keep Right,,,3411387,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/04/2016,8:04,BRONX,10459,40.8161389,-73.8948691,"(40.816139, -73.894869)",BRUCKNER BOULEVARD,LAFAYETTE AVENUE,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,3411389,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/07/2016,5:00,BRONX,10474,40.8171079,-73.8920315,"(40.817108, -73.892031)",TIFFANY STREET,GARRISON AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,Lost Consciousness,,,3411409,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/09/2016,14:20,BRONX,10459,40.8239366,-73.8948712,"(40.823937, -73.894871)",EAST 165 STREET,TIFFANY STREET,,3,0,0,0,0,0,3,0,Physical Disability,Physical Disability,Physical Disability,,,3411414,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/18/2016,12:21,BRONX,10459,40.8177952,-73.8931829,"(40.817795, -73.893183)",TIFFANY STREET,BRUCKNER BOULEVARD,,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3411473,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,,
04/09/2016,17:26,BRONX,10460,40.8367707,-73.8859644,"(40.836771, -73.885964)",VYSE AVENUE,EAST 174 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Traffic Control Disregarded,,,3411631,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/23/2016,16:02,BRONX,10456,40.8252875,-73.9049211,"(40.825288, -73.904921)",TRINITY AVENUE,EAST 165 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Alcohol Involvement,Alcohol Involvement,,,3411688,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/27/2016,18:21,BRONX,10473,40.8190816,-73.8637067,"(40.819082, -73.863707)",SOUND VIEW AVENUE,SEWARD AVENUE,,6,0,0,0,0,0,6,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3411842,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/02/2016,18:30,BRONX,10472,40.8311405,-73.8797696,"(40.831141, -73.87977)",EAST 172 STREET,ELDER AVENUE,,0,0,0,0,0,0,0,0,View Obstructed/Limited,View Obstructed/Limited,View Obstructed/Limited,,,3411893,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/03/2016,19:15,BRONX,10473,40.8189999,-73.8643138,"(40.819, -73.864314)",SEWARD AVENUE,SAINT LAWRENCE AVENUE,,0,0,0,0,0,0,0,0,Physical Disability,Physical Disability,Physical Disability,,,3411908,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/04/2016,13:00,BRONX,10472,40.824389,-73.8725373,"(40.824389, -73.872537)",BRONX RIVER PARKWAY,BRUCKNER EXPRESSWAY,,1,0,0,0,0,0,1,0,Pavement Slippery,Pavement Slippery,Pavement Slippery,,,3411913,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/10/2016,15:40,BRONX,10472,40.825906,-73.8795008,"(40.825906, -73.879501)",WHEELER AVENUE,WATSON AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,Backing Unsafely,Backing Unsafely,Backing Unsafely,3411992,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
04/11/2016,19:03,BRONX,10472,40.8347693,-73.8699408,"(40.834769, -73.869941)",EAST 174 STREET,ROSEDALE AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,Pavement Slippery,,,3412012,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/16/2016,16:40,BRONX,10472,40.832389,-73.8645648,"(40.832389, -73.864565)",WESTCHESTER AVENUE,THIERIOT AVENUE,,0,0,0,0,0,0,0,0,View Obstructed/Limited,View Obstructed/Limited,View Obstructed/Limited,,,3412051,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/16/2016,17:45,BRONX,10473,40.8272382,-73.8499484,"(40.827238, -73.849948)",BRUCKNER EXPRESSWAY,CASTLE HILL AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,3412061,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
04/20/2016,5:50,BRONX,10473,40.8167662,-73.8647483,"(40.816766, -73.864748)",COMMONWLTH AVENUE,RANDALL AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3412099,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/02/2016,13:50,BRONX,10456,40.8357786,-73.9164739,"(40.835779, -73.916474)",GRAND CONCOURSE,EAST 168 STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Unsafe Speed,Unsafe Speed,Unsafe Speed,,3412275,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
04/15/2016,1:25,BRONX,10452,40.832501,-73.9280995,"(40.832501, -73.928099)",WEST 164 STREET,WOODYCREST AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,Driver Inexperience,,,3412370,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/23/2016,18:45,BRONX,10456,40.8330878,-73.9190322,"(40.833088, -73.919032)",GRAND CONCOURSE,MCCLELLAN STREET,,0,0,0,0,0,0,0,0,Drugs (Illegal),Drugs (Illegal),Drugs (Illegal),,,3412452,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/25/2016,17:00,BRONX,10452,40.8454299,-73.9139752,"(40.84543, -73.913975)",EAST 174 STREET,JEROME AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3412461,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/26/2016,19:50,BRONX,10456,40.8291077,-73.9186251,"(40.829108, -73.918625)",EAST 164 STREET,SHERMAN AVENUE,,1,0,0,0,0,0,1,0,Pavement Slippery,Pavement Slippery,Pavement Slippery,,,3412468,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/18/2016,9:00,BRONX,10453,40.8573985,-73.9056597,"(40.857399, -73.90566)",DAVIDSON AVENUE,WEST 182 STREET,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Traffic Control Disregarded,Traffic Control Disregarded,,,3412815,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/16/2016,9:40,BRONX,10466,40.9039699,-73.8423014,"(40.90397, -73.842301)",CRANFORD AVENUE,SETON AVENUE,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Traffic Control Disregarded,Traffic Control Disregarded,Traffic Control Disregarded,,3413110,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
03/19/2016,2:30,BRONX,10466,40.8829013,-73.8460654,"(40.882901, -73.846065)",EAST 225 STREET,SCHIEFELIN AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Traffic Control Disregarded,,,3413133,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/18/2016,9:08,BRONX,10469,40.8724137,-73.8399608,"(40.872414, -73.839961)",GUNTHER AVENUE,HAMMERSLEY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3413154,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/22/2016,1:20,BRONX,10470,40.8962424,-73.8724104,"(40.896242, -73.87241)",EAST 233 STREET,ONEIDA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3413160,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/23/2016,14:47,BRONX,10475,40.8853043,-73.8295323,"(40.885304, -73.829532)",BOSTON ROAD,DELAVALL AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,3413167,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/21/2016,21:30,BRONX,10466,40.8992486,-73.8460818,"(40.899249, -73.846082)",BAYCHESTER AVENUE,NEREID AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Oversized Vehicle,Oversized Vehicle,Oversized Vehicle,,3413173,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
04/01/2016,8:40,BRONX,10466,40.8946624,-73.8613598,"(40.894662, -73.86136)",EAST 233 STREET,BRONX BOULEVARD,,1,0,0,0,0,0,1,0,Outside Car Distraction,Outside Car Distraction,Outside Car Distraction,,,3413296,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/03/2016,3:40,BRONX,10466,40.8946624,-73.8613598,"(40.894662, -73.86136)",BRONX BOULEVARD,EAST 233 STREET,,5,0,0,0,0,0,5,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,3413297,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/11/2016,20:45,BRONX,10470,40.8976946,-73.872697,"(40.897695, -73.872697)",ONEIDA AVENUE,EAST 236 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Alcohol Involvement,Alcohol Involvement,Alcohol Involvement,,3413355,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
04/14/2016,11:45,BRONX,10466,40.8989033,-73.850615,"(40.898903, -73.850615)",EAST 239 STREET,BARNES AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,3413386,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
04/18/2016,16:00,BRONX,10466,40.8829013,-73.8460654,"(40.882901, -73.846065)",EAST 225 STREET,SCHIEFELIN AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,Driver Inexperience,Driver Inexperience,,3413451,MOTORCYCLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
04/19/2016,11:32,BRONX,10466,40.8966893,-73.8451038,"(40.896689, -73.845104)",BAYCHESTER AVENUE,PITMAN AVENUE,,3,0,0,0,0,0,3,0,Obstruction/Debris,Obstruction/Debris,Obstruction/Debris,,,3413457,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/13/2016,4:20,BRONX,10457,40.8496424,-73.8965981,"(40.849642, -73.896598)",WASHINGTON AVENUE,EAST 179 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,,3413606,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
04/02/2016,22:45,BRONX,10460,40.8382406,-73.8766813,"(40.838241, -73.876681)",EAST 177 STREET,BRONX PARK AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,3413678,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/09/2016,20:15,BRONX,10458,40.8539091,-73.8836288,"(40.853909, -73.883629)",CROTONA AVENUE,EAST 187 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,3413721,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/10/2016,14:00,BRONX,10460,40.8397514,-73.8727717,"(40.839751, -73.872772)",BRONX RIVER PKWY,EAST TREMONT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3413724,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/12/2016,17:00,BRONX,10457,40.8456416,-73.8977031,"(40.845642, -73.897703)",BATHGATE AVENUE,EAST 176 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Traffic Control Disregarded,Traffic Control Disregarded,,3413735,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
